Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38
;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;In ;In Air;;Wind;Wind;ISS ;Arc.
Date;Time;Out;Temp;Temp;Hum;Pt.;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;EMC;Density;ET ;Samp;Tx ;Recept;Int.
14/04/20;12:00 p;35.6;35.7;33.4;49;23.2;0.9;W;3.22;3.6;W;35.6;41.9;41.9;---;758.5;0.00;0.0;706;60.72;953;7.0;3.00;8.7;0.000;0.718;31.4;57;21.9;35.1;10.11;1.1272;0.51;1379;1;100.0;60
14/04/20;1:00 p;35.7;35.7;34.6;50;23.6;1.3;W;4.83;5.4;W;35.7;42.6;42.6;---;757.8;0.00;0.0;841;72.34;930;7.7;3.30;8.5;0.000;0.722;32.7;55;22.4;37.3;9.72;1.1205;0.61;1403;1;100.0;60
14/04/20;2:00 p;36.2;36.3;35.4;47;23.1;1.3;WNW;4.83;4.9;W;36.2;42.7;42.7;---;756.8;0.00;0.0;799;68.72;844;6.7;2.87;7.7;0.000;0.743;33.8;54;23.2;39.7;9.54;1.1136;0.61;1402;1;100.0;60
14/04/20;3:00 p;35.0;36.6;34.7;47;22.0;0.9;NNE;3.22;4.5;WSW;35.0;40.0;40.0;---;756.3;0.00;0.0;538;46.27;824;3.6;1.54;5.7;0.000;0.694;33.5;45;19.9;36.4;8.15;1.1197;0.43;1405;1;100.0;60
14/04/20;4:00 p;33.2;35.1;33.1;55;23.0;0.4;NNE;1.61;2.7;N;33.2;38.7;38.7;---;756.0;0.00;0.0;184;15.83;336;0.9;0.39;1.9;0.000;0.620;30.9;35;13.7;30.3;6.70;1.1373;0.15;1369;1;100.0;60
14/04/20;5:00 p;32.7;33.3;32.7;50;20.9;0.0;NNW;0.00;1.8;NNE;32.7;36.1;36.1;---;755.8;0.00;0.0;117;10.06;181;0.1;0.04;0.7;0.000;0.600;30.9;38;15.0;30.8;7.20;1.1354;0.10;1401;1;100.0;60
14/04/20;6:00 p;31.4;32.9;31.4;56;21.6;0.0;NNW;0.00;1.3;NNW;31.4;34.9;34.9;---;756.0;0.00;0.0;60;5.16;118;0.0;0.00;0.0;0.000;0.546;29.6;36;12.9;29.2;6.75;1.1435;0.05;1402;1;100.0;60
14/04/20;7:00 p;30.4;31.4;30.4;63;22.6;0.0;WNW;0.00;2.2;WNW;30.4;34.6;34.6;---;756.9;0.00;0.0;1;0.09;9;0.0;0.00;0.0;0.000;0.502;30.7;40;15.6;30.9;7.50;1.1372;0.03;1404;1;100.0;60
14/04/20;8:00 p;28.7;30.3;28.7;71;22.9;0.0;---;0.00;0.0;---;28.7;32.4;32.4;---;757.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.431;30.6;45;17.3;31.5;8.21;1.1360;0.03;1402;1;100.0;60
14/04/20;9:00 p;27.3;28.7;27.3;76;22.7;0.0;---;0.00;0.0;---;27.3;30.1;30.1;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.375;30.2;48;18.0;31.4;8.72;1.1372;0.03;1402;1;100.0;60
14/04/20;10:00 p;26.6;27.3;26.6;76;22.0;0.0;---;0.00;0.0;---;26.6;28.7;28.7;---;758.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.345;29.9;50;18.3;31.1;9.05;1.1387;0.03;1401;1;100.0;60
14/04/20;11:00 p;25.6;26.6;25.6;78;21.4;0.0;---;0.00;0.0;---;25.6;27.3;27.3;---;758.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.301;29.4;53;18.9;30.8;9.55;1.1395;0.03;1404;1;100.0;60
15/04/20;12:00 a;24.9;25.6;24.9;79;21.0;0.0;---;0.00;0.0;---;24.9;26.5;26.5;---;758.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.273;29.1;56;19.4;30.7;10.05;1.1399;0.03;1403;1;100.0;60
15/04/20;1:00 a;24.7;24.9;24.7;79;20.8;0.0;---;0.00;0.0;---;24.7;26.3;26.3;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.266;28.7;57;19.4;30.3;10.22;1.1407;0.03;1375;1;100.0;60
15/04/20;2:00 a;23.8;24.7;23.8;80;20.2;0.0;---;0.00;0.0;---;23.8;25.2;25.2;---;757.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.229;28.4;59;19.6;29.8;10.55;1.1414;0.03;1402;1;100.0;60
15/04/20;3:00 a;23.8;24.4;23.8;80;20.2;0.0;---;0.00;0.0;---;23.8;25.2;25.2;---;757.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.229;28.2;60;19.7;29.6;10.75;1.1422;0.03;1403;1;100.0;60
15/04/20;4:00 a;23.0;23.8;23.0;81;19.6;0.0;---;0.00;0.0;---;23.0;24.1;24.1;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.194;27.8;61;19.6;29.2;10.95;1.1438;0.03;1379;1;100.0;60
15/04/20;5:00 a;22.6;23.1;22.6;81;19.2;0.0;---;0.00;0.0;---;22.6;23.6;23.6;---;758.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.178;27.6;62;19.7;28.9;11.12;1.1449;0.03;1404;1;100.0;60
15/04/20;6:00 a;22.5;22.6;22.3;81;19.1;0.0;---;0.00;0.0;---;22.5;23.4;23.4;---;758.6;0.00;0.0;1;0.09;9;0.0;0.00;0.0;0.000;0.174;27.3;62;19.4;28.4;11.13;1.1474;0.00;1404;1;100.0;60
15/04/20;7:00 a;24.6;24.6;22.5;77;20.3;0.0;---;0.00;0.0;---;24.6;26.0;26.0;---;759.0;0.00;0.0;48;4.13;76;0.0;0.00;0.0;0.000;0.259;27.2;63;19.5;28.3;11.33;1.1481;0.03;1404;1;100.0;60
15/04/20;8:00 a;28.5;28.5;24.6;65;21.3;0.0;---;0.00;0.0;---;28.5;30.9;30.9;---;759.6;0.00;0.0;188;16.17;295;0.7;0.30;1.3;0.000;0.424;27.4;63;19.7;28.7;11.32;1.1478;0.13;1403;1;100.0;60
15/04/20;9:00 a;30.8;30.8;28.5;62;22.7;0.0;WSW;0.00;2.7;SSE;30.8;34.9;34.9;---;759.8;0.00;0.0;426;36.64;533;2.2;0.94;3.1;0.000;0.519;28.2;62;20.2;29.8;11.10;1.1444;0.28;1404;1;100.0;60
15/04/20;10:00 a;32.7;32.7;30.8;56;22.8;0.4;WNW;1.61;2.2;W;32.7;37.8;37.8;---;759.4;0.00;0.0;627;53.93;710;4.4;1.89;5.6;0.000;0.600;29.6;62;21.5;32.5;11.05;1.1363;0.43;1403;1;100.0;60
15/04/20;11:00 a;34.2;34.2;32.7;50;22.3;0.9;W;3.22;4.0;W;34.2;39.2;39.2;---;758.9;0.00;0.0;769;66.14;814;6.7;2.87;7.5;0.000;0.662;31.1;61;22.6;35.1;10.83;1.1278;0.56;1369;1;100.0;60
15/04/20;12:00 p;35.1;35.1;34.2;47;22.1;0.9;W;3.22;3.6;W;35.1;40.1;40.1;---;758.3;0.00;0.0;843;72.51;867;8.0;3.43;8.3;0.000;0.697;32.7;59;23.6;38.5;10.43;1.1191;0.61;1392;1;100.0;60
15/04/20;1:00 p;35.8;36.2;35.1;50;23.7;1.3;W;4.83;5.4;NW;35.8;42.8;42.8;---;757.3;0.00;0.0;844;72.59;877;7.8;3.34;8.3;0.000;0.727;33.9;57;24.2;41.2;10.05;1.1117;0.63;1401;1;100.0;60
15/04/20;2:00 p;36.1;36.1;35.1;49;23.7;1.3;W;4.83;5.4;W;36.1;43.2;43.2;---;756.7;0.00;0.0;778;66.92;888;6.3;2.70;7.5;0.000;0.738;34.8;55;24.5;42.9;9.56;1.1071;0.58;1399;1;100.0;60
15/04/20;3:00 p;33.2;36.2;33.2;54;22.7;1.3;N;4.83;4.5;NNE;33.2;38.3;38.3;---;756.3;0.00;0.0;418;35.95;840;2.6;1.11;5.1;0.000;0.620;35.0;54;24.3;42.8;9.45;1.1063;0.33;1400;1;100.0;60
15/04/20;4:00 p;32.0;33.2;31.8;56;22.1;0.4;N;1.61;3.1;N;32.0;36.1;36.1;---;756.3;0.00;0.0;135;11.61;197;0.6;0.26;1.1;0.000;0.569;34.2;55;23.8;41.1;9.61;1.1101;0.13;1402;1;100.0;60
15/04/20;5:00 p;31.1;32.3;30.9;63;23.2;0.0;E;0.00;0.9;ENE;31.1;35.6;35.6;---;756.4;0.00;0.0;77;6.62;125;0.0;0.00;0.5;0.000;0.532;33.5;56;23.5;39.7;9.90;1.1133;0.05;1405;1;100.0;60
15/04/20;6:00 p;31.2;31.7;31.1;64;23.6;0.0;---;0.00;0.0;---;31.2;36.1;36.1;---;756.4;0.00;0.0;64;5.50;137;0.0;0.00;0.0;0.000;0.537;32.2;54;21.7;36.0;9.65;1.1218;0.05;1402;1;100.0;60
15/04/20;7:00 p;29.3;31.2;29.3;69;23.0;0.0;E;0.00;0.9;E;29.3;33.3;33.3;---;756.9;0.00;0.0;1;0.09;9;0.0;0.00;0.0;0.000;0.456;32.1;57;22.5;36.5;10.06;1.1214;0.00;1403;1;100.0;60
15/04/20;8:00 p;27.9;29.2;27.9;74;22.8;0.0;---;0.00;0.0;---;27.9;31.0;31.0;---;757.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.398;31.6;58;22.3;35.6;10.27;1.1244;0.03;1403;1;100.0;60
15/04/20;9:00 p;27.0;27.9;27.0;75;22.2;0.0;---;0.00;0.0;---;27.0;29.3;29.3;---;757.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.361;31.1;60;22.4;34.9;10.63;1.1267;0.03;1400;1;100.0;60
15/04/20;10:00 p;25.9;27.1;25.9;78;21.8;0.0;---;0.00;0.0;---;25.9;27.7;27.7;---;758.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.315;30.6;60;22.0;34.3;10.67;1.1294;0.03;1381;1;100.0;60
15/04/20;11:00 p;25.2;25.9;25.2;80;21.5;0.0;---;0.00;0.0;---;25.2;27.0;27.0;---;758.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.287;30.1;62;22.0;33.7;11.03;1.1311;0.03;1401;1;100.0;60
16/04/20;12:00 a;24.5;25.2;24.5;81;21.0;0.0;---;0.00;0.0;---;24.5;26.2;26.2;---;757.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.257;29.7;63;21.9;32.9;11.24;1.1322;0.03;1403;1;100.0;60
16/04/20;1:00 a;23.8;24.5;23.8;80;20.1;0.0;---;0.00;0.0;---;23.8;25.1;25.1;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.227;29.2;64;21.7;32.1;11.46;1.1339;0.03;1399;1;100.0;60
16/04/20;2:00 a;23.3;23.8;23.3;81;19.8;0.0;---;0.00;0.0;---;23.3;24.4;24.4;---;756.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.206;28.8;64;21.3;31.5;11.47;1.1354;0.03;1400;1;100.0;60
16/04/20;3:00 a;23.1;23.3;23.0;81;19.6;0.0;---;0.00;0.0;---;23.1;24.1;24.1;---;756.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.197;28.5;65;21.3;30.9;11.68;1.1368;0.03;1402;1;100.0;60
16/04/20;4:00 a;22.4;23.1;22.4;81;19.0;0.0;---;0.00;0.0;---;22.4;23.3;23.3;---;757.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.169;28.2;65;21.0;30.2;11.70;1.1392;0.03;1402;1;100.0;60
16/04/20;5:00 a;22.1;22.4;22.1;82;18.8;0.0;---;0.00;0.0;---;22.1;22.9;22.9;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.155;27.8;66;20.9;29.8;11.91;1.1416;0.03;1401;1;100.0;60
16/04/20;6:00 a;21.8;22.1;21.8;82;18.6;0.0;---;0.00;0.0;---;21.8;22.6;22.6;---;758.6;0.00;0.0;1;0.09;11;0.0;0.00;0.0;0.000;0.144;27.5;66;20.6;29.2;11.92;1.1446;0.00;1403;1;100.0;60
16/04/20;7:00 a;23.4;23.4;21.7;82;20.1;0.0;---;0.00;0.0;---;23.4;24.6;24.6;---;759.4;0.00;0.0;54;4.64;134;0.0;0.00;0.0;0.000;0.211;27.3;66;20.4;28.8;11.93;1.1470;0.03;1400;1;100.0;60
16/04/20;8:00 a;27.1;27.1;23.4;77;22.7;0.0;NW;0.00;1.3;NW;27.1;29.7;29.7;---;760.0;0.00;0.0;203;17.46;315;0.6;0.26;1.2;0.000;0.366;27.5;67;20.8;29.3;12.12;1.1462;0.13;1402;1;100.0;60
16/04/20;9:00 a;29.3;29.3;27.1;69;23.0;0.4;WNW;1.61;2.2;WNW;29.3;33.3;33.3;---;760.2;0.00;0.0;435;37.41;545;2.0;0.86;3.0;0.000;0.456;28.2;67;21.5;30.5;12.10;1.1429;0.28;1403;1;100.0;60
16/04/20;10:00 a;31.7;31.8;29.3;60;23.0;0.4;W;1.61;3.1;W;31.7;36.4;36.4;---;759.8;0.00;0.0;631;54.27;710;4.1;1.76;5.3;0.000;0.558;27.8;49;16.1;28.1;8.91;1.1519;0.43;1403;1;100.0;60
16/04/20;11:00 a;33.8;33.8;31.7;54;23.2;0.4;WNW;1.61;3.6;W;33.8;39.7;39.7;---;759.4;0.00;0.0;773;66.49;824;6.4;2.74;7.3;0.000;0.644;28.3;43;14.5;28.3;7.99;1.1517;0.56;1403;1;100.0;60
16/04/20;12:00 p;35.0;35.0;33.8;49;22.7;0.9;W;3.22;3.6;WSW;35.0;40.6;40.6;---;758.7;0.00;0.0;842;72.42;861;7.8;3.34;8.0;0.000;0.694;29.2;43;15.3;29.6;7.96;1.1462;0.61;1401;1;100.0;60
16/04/20;1:00 p;35.7;35.7;34.5;49;23.3;1.3;W;4.83;4.5;W;35.7;42.2;42.2;---;757.9;0.00;0.0;841;72.34;875;7.5;3.21;8.0;0.000;0.722;30.0;43;16.1;30.4;7.95;1.1408;0.63;1399;1;100.0;60
16/04/20;2:00 p;35.6;36.0;35.2;45;21.8;1.3;N;4.83;4.0;W;35.6;40.6;40.6;---;757.0;0.00;0.0;770;66.23;809;5.8;2.49;6.7;0.000;0.718;30.3;38;14.4;30.3;7.22;1.1403;0.58;1403;1;100.0;60
16/04/20;3:00 p;36.3;36.7;35.6;39;20.2;0.9;N;3.22;4.0;WNW;36.3;40.1;40.1;---;756.5;0.00;0.0;666;57.28;710;3.7;1.59;4.8;0.000;0.750;31.8;42;17.3;32.8;7.77;1.1303;0.51;1402;1;100.0;60
16/04/20;4:00 p;35.3;36.6;35.3;43;20.8;0.9;N;3.22;2.7;NNE;35.3;39.3;39.3;---;756.2;0.00;0.0;380;32.68;615;1.6;0.69;2.5;0.000;0.706;33.4;47;20.5;36.7;8.45;1.1189;0.30;1402;1;100.0;60
16/04/20;5:00 p;34.3;35.3;34.3;46;21.0;0.4;N;1.61;2.2;NNW;34.3;38.2;38.2;---;756.2;0.00;0.0;146;12.56;227;0.3;0.13;0.6;0.000;0.664;33.4;49;21.2;37.2;8.81;1.1177;0.13;1402;1;100.0;60
16/04/20;6:00 p;32.4;34.3;32.4;53;21.6;0.0;NNW;0.00;1.3;W;32.4;36.2;36.2;---;756.7;0.00;0.0;50;4.30;91;0.0;0.00;0.0;0.000;0.586;30.6;37;14.3;30.4;7.01;1.1390;0.05;1379;1;100.0;60
16/04/20;7:00 p;28.8;32.4;28.8;68;22.3;0.0;---;0.00;0.0;---;28.8;32.1;32.1;---;756.9;0.00;0.0;1;0.09;9;0.0;0.00;0.0;0.000;0.435;28.7;34;11.3;28.2;6.50;1.1498;0.00;1405;1;100.0;60
16/04/20;8:00 p;27.0;28.8;27.0;73;21.7;0.0;---;0.00;0.0;---;27.0;29.1;29.1;---;757.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.361;27.8;38;12.2;27.3;7.25;1.1526;0.03;1401;1;100.0;60
16/04/20;9:00 p;26.2;27.0;26.2;77;21.8;0.0;---;0.00;0.0;---;26.2;28.1;28.1;---;757.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.326;26.9;36;10.6;26.2;6.93;1.1581;0.03;1403;1;100.0;60
16/04/20;10:00 p;26.0;26.2;25.7;78;21.9;0.0;---;0.00;0.0;---;26.0;27.9;27.9;---;758.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.319;26.4;39;11.3;25.8;7.46;1.1605;0.03;1401;1;100.0;60
16/04/20;11:00 p;26.2;26.3;26.0;78;22.0;0.0;---;0.00;0.0;---;26.2;28.1;28.1;---;758.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.326;26.0;39;11.0;25.5;7.47;1.1624;0.03;1403;1;100.0;60
17/04/20;12:00 a;25.4;26.2;25.4;79;21.5;0.0;NNW;0.00;0.9;NNW;25.4;27.1;27.1;---;757.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.294;25.4;41;11.2;25.0;7.75;1.1639;0.03;1404;1;100.0;60
17/04/20;1:00 a;25.3;25.5;25.3;79;21.4;0.0;NNW;0.00;0.9;NNW;25.3;27.0;27.0;---;757.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.289;25.2;40;10.6;24.7;7.60;1.1652;0.03;1404;1;100.0;60
17/04/20;2:00 a;24.8;25.3;24.8;80;21.1;0.0;---;0.00;0.0;---;24.8;26.4;26.4;---;757.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.269;24.7;41;10.6;24.3;7.75;1.1669;0.03;1400;1;100.0;60
17/04/20;3:00 a;24.6;24.8;24.6;80;20.9;0.0;WSW;0.00;0.9;WSW;24.6;26.2;26.2;---;757.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.262;24.4;40;10.0;23.9;7.63;1.1687;0.03;1401;1;100.0;60
17/04/20;4:00 a;23.9;24.7;23.9;80;20.2;0.0;---;0.00;0.0;---;23.9;25.3;25.3;---;758.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.231;24.0;39;9.2;23.5;7.55;1.1721;0.03;1402;1;100.0;60
17/04/20;5:00 a;23.3;23.9;23.3;81;19.8;0.0;---;0.00;0.0;---;23.3;24.4;24.4;---;758.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.206;23.6;40;9.2;23.1;7.66;1.1744;0.03;1402;1;100.0;60
17/04/20;6:00 a;22.6;23.3;22.6;82;19.3;0.0;---;0.00;0.0;---;22.6;23.6;23.6;---;759.2;0.00;0.0;1;0.09;11;0.0;0.00;0.0;0.000;0.176;23.2;39;8.5;22.6;7.57;1.1774;0.00;1404;1;100.0;60
17/04/20;7:00 a;23.9;23.9;22.6;82;20.7;0.0;---;0.00;0.0;---;23.9;25.4;25.4;---;759.7;0.00;0.0;52;4.47;137;0.0;0.00;0.0;0.000;0.234;23.0;40;8.7;22.4;7.68;1.1788;0.03;1403;1;100.0;60
17/04/20;8:00 a;27.6;27.6;23.9;74;22.6;0.0;WSW;0.00;0.4;WSW;27.6;30.3;30.3;---;759.9;0.00;0.0;209;17.98;309;0.6;0.26;1.2;0.000;0.387;23.0;41;9.0;22.4;7.81;1.1789;0.13;1402;1;100.0;60
17/04/20;9:00 a;30.1;30.1;27.6;64;22.5;0.4;W;1.61;2.7;WNW;30.1;34.0;34.0;---;760.0;0.00;0.0;443;38.10;554;2.0;0.86;2.9;0.000;0.488;23.5;41;9.5;23.1;7.78;1.1766;0.30;1404;1;100.0;60
17/04/20;10:00 a;31.9;31.9;30.1;59;22.9;0.9;W;3.22;3.6;W;31.9;36.7;36.7;---;759.7;0.00;0.0;640;55.05;721;4.0;1.71;5.1;0.000;0.567;24.7;41;10.6;24.3;7.75;1.1702;0.46;1403;1;100.0;60
17/04/20;11:00 a;33.4;33.4;31.8;55;23.1;0.9;W;3.22;4.5;W;33.4;39.1;39.1;---;759.2;0.00;0.0;773;66.49;823;6.1;2.61;6.9;0.000;0.627;26.0;38;10.6;25.4;7.27;1.1644;0.56;1402;1;100.0;60
17/04/20;12:00 p;34.5;34.5;33.3;50;22.6;1.3;W;4.83;5.4;W;34.5;39.8;39.8;---;758.5;0.00;0.0;846;72.77;858;7.3;3.13;7.5;0.000;0.674;27.2;37;11.2;26.4;7.13;1.1582;0.63;1404;1;100.0;60
17/04/20;1:00 p;34.9;34.9;34.1;50;22.9;1.8;W;6.44;4.9;W;34.9;40.7;40.7;---;757.7;0.00;0.0;842;72.42;854;7.2;3.09;7.5;0.000;0.690;28.1;35;11.2;27.4;6.75;1.1536;0.63;1367;1;99.9;60
17/04/20;2:00 p;35.4;35.5;34.3;47;22.4;1.8;W;6.44;5.8;W;35.4;41.0;41.0;---;757.0;0.00;0.0;776;66.74;828;5.8;2.49;6.8;0.000;0.713;28.6;33;10.8;27.9;6.41;1.1508;0.61;1402;1;100.0;60
17/04/20;3:00 p;35.8;35.8;35.1;44;21.6;1.3;W;4.83;4.9;W;35.8;40.7;40.7;---;756.5;0.00;0.0;635;54.62;707;3.4;1.46;4.6;0.000;0.727;29.1;33;11.1;28.4;6.38;1.1480;0.51;1404;1;100.0;60
17/04/20;4:00 p;34.6;36.2;34.6;45;20.9;0.9;N;3.22;4.5;WSW;34.6;38.6;38.6;---;756.2;0.00;0.0;373;32.08;568;1.3;0.56;2.4;0.000;0.678;29.2;34;11.7;28.7;6.47;1.1466;0.30;1402;1;100.0;60
17/04/20;5:00 p;33.3;34.6;33.3;47;20.5;0.0;N;0.00;2.7;N;33.3;36.6;36.6;---;756.2;0.00;0.0;63;5.42;142;0.0;0.00;0.0;0.000;0.625;28.5;34;11.1;27.8;6.52;1.1497;0.08;1403;1;100.0;60
17/04/20;6:00 p;31.8;33.3;31.8;54;21.4;0.0;N;0.00;0.4;N;31.8;35.3;35.3;---;756.4;0.00;0.0;25;2.15;56;0.0;0.00;0.0;0.000;0.563;27.7;36;11.3;27.1;6.87;1.1527;0.03;1402;1;100.0;60
17/04/20;7:00 p;30.9;31.8;30.9;58;21.7;0.0;N;0.00;0.4;N;30.9;34.3;34.3;---;756.8;0.00;0.0;0;0.00;5;0.0;0.00;0.0;0.000;0.523;28.6;47;16.2;29.2;8.58;1.1442;0.03;1402;1;100.0;60
17/04/20;8:00 p;29.1;30.8;29.1;67;22.4;0.0;N;0.00;0.9;N;29.1;32.6;32.6;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.449;29.3;48;17.1;30.1;8.76;1.1407;0.05;1398;1;100.0;60
17/04/20;9:00 p;27.6;29.1;27.6;73;22.3;0.0;---;0.00;0.0;---;27.6;30.2;30.2;---;757.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.387;29.2;51;18.0;30.3;9.26;1.1403;0.03;1403;1;100.0;60
17/04/20;10:00 p;26.6;27.6;26.6;77;22.2;0.0;---;0.00;0.0;---;26.6;28.8;28.8;---;757.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.345;28.9;52;18.1;30.1;9.37;1.1418;0.03;1403;1;100.0;60
17/04/20;11:00 p;27.4;27.4;26.5;75;22.6;0.0;SSE;0.00;2.7;SSE;27.4;30.0;30.0;---;758.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.377;28.6;54;18.4;29.8;9.75;1.1433;0.03;1405;1;100.0;60
18/04/20;12:00 a;26.5;27.4;26.5;77;22.1;0.0;SE;0.00;0.9;SE;26.5;28.6;28.6;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.340;28.4;55;18.5;29.5;9.85;1.1435;0.03;1404;1;100.0;60
18/04/20;1:00 a;24.9;26.5;24.9;79;21.0;0.0;---;0.00;0.0;---;24.9;26.6;26.6;---;757.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.275;28.1;57;18.7;29.2;10.20;1.1437;0.03;1403;1;100.0;60
18/04/20;2:00 a;24.7;24.9;24.7;80;21.0;0.0;---;0.00;0.0;---;24.7;26.3;26.3;---;757.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.264;27.8;58;18.8;28.9;10.35;1.1441;0.03;1397;1;100.0;60
18/04/20;3:00 a;24.3;24.7;24.2;80;20.6;0.0;---;0.00;0.0;---;24.3;25.8;25.8;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.248;27.5;60;19.0;28.6;10.75;1.1446;0.03;1402;1;100.0;60
18/04/20;4:00 a;23.6;24.3;23.6;81;20.1;0.0;---;0.00;0.0;---;23.6;24.8;24.8;---;757.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.218;27.3;61;19.1;28.3;10.95;1.1460;0.03;1397;1;100.0;60
18/04/20;5:00 a;23.2;23.6;23.2;81;19.8;0.0;---;0.00;0.0;---;23.2;24.3;24.3;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.204;27.1;62;19.1;28.1;11.14;1.1475;0.03;1402;1;100.0;60
18/04/20;6:00 a;22.8;23.2;22.8;81;19.3;0.0;---;0.00;0.0;---;22.8;23.8;23.8;---;758.3;0.00;0.0;2;0.17;12;0.0;0.00;0.0;0.000;0.185;26.7;63;19.1;27.7;11.35;1.1495;0.00;1403;1;100.0;60
18/04/20;7:00 a;24.4;24.4;22.8;81;20.9;0.0;SSE;0.00;0.4;SSE;24.4;26.0;26.0;---;758.7;0.00;0.0;54;4.64;128;0.0;0.00;0.0;0.000;0.252;26.6;64;19.2;27.6;11.55;1.1503;0.03;1398;1;100.0;60
18/04/20;8:00 a;28.1;28.1;24.4;71;22.4;0.0;NNW;0.00;2.2;NNW;28.1;31.1;31.1;---;759.2;0.00;0.0;205;17.63;306;0.5;0.21;1.1;0.000;0.407;26.8;65;19.7;28.1;11.74;1.1494;0.13;1401;1;100.0;60
18/04/20;9:00 a;30.4;30.4;28.1;64;22.8;0.0;WNW;0.00;1.8;W;30.4;34.7;34.7;---;759.4;0.00;0.0;415;35.69;527;1.9;0.81;2.7;0.000;0.502;27.6;64;20.2;29.2;11.52;1.1459;0.28;1400;1;100.0;60
18/04/20;10:00 a;31.8;31.8;30.4;61;23.3;0.9;W;3.22;4.5;W;31.8;36.8;36.8;---;759.4;0.00;0.0;615;52.90;705;3.8;1.63;5.0;0.000;0.560;29.1;65;21.8;32.1;11.66;1.1377;0.43;1371;1;100.0;60
18/04/20;11:00 a;33.7;33.7;31.8;54;23.1;0.9;W;3.22;4.5;W;33.7;39.6;39.6;---;758.9;0.00;0.0;759;65.28;805;5.9;2.53;6.7;0.000;0.641;30.6;64;23.0;35.2;11.37;1.1288;0.56;1394;1;100.0;60
18/04/20;12:00 p;35.5;35.5;33.7;50;23.5;0.9;W;3.22;4.0;WSW;35.5;42.2;42.2;---;758.1;0.00;0.0;832;71.56;851;7.2;3.09;7.4;0.000;0.715;32.1;61;23.6;37.6;10.76;1.1211;0.61;1365;1;99.8;60
